adm1,adm2,year,month,alls_ts,dhis2_ts,raw_positive_u5,raw_positive_all_ages,imput_u5,imput_all_ages,pred_counts_u5,pred_counts_all_ages,pop_u5,pop_total,alls_ts_pop_u5,alls_ts_pop_total,dhis2_ts_pop_u5,dhis2_ts_pop_total,pred_inc_u5,pred_inc_all_ages,pfpr_rdt
Couffo,Klouekanme,2022,4,0.6036262512207031,0.5083369612693787,603,1411,603,1411,1439.65954589844,4446.19127900222,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.04938458925282794,0.026794615267345362,0.395751832855171
Couffo,Klouekanme,2022,5,0.6036262512207031,0.5083369612693787,1460,3584,1460,3584,1219.65148925781,3447.86445099819,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.04183766085544079,0.020778278679721037,0.421093951218831
Couffo,Klouekanme,2022,6,0.6036262512207031,0.5083369612693787,1801,4581,1801,4581,1321.87646484375,3806.93679961714,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.04534428048997496,0.02294219939987188,0.432497142986518
Couffo,Klouekanme,2022,7,0.6036262512207031,0.5083369612693787,2301,5324,2301,5407.01160188391,1829.71520996094,5263.08358797015,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.0627646545678149,0.03171755127259998,0.518323904361401
Couffo,Klouekanme,2022,8,0.6036262512207031,0.5083369612693787,2044,4518,2044,4518,1426.9326171875,3967.81201623864,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.048948017878275935,0.023911700994592132,0.569975334392637
Couffo,Klouekanme,2022,9,0.6036262512207031,0.5083369612693787,1643,3456,1643,3456,990.408142089844,2712.0818704044,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.03397393462163296,0.01634414394950101,0.543396088758484
Couffo,Klouekanme,2022,10,0.6036262512207031,0.5083369612693787,2307,4492,2307,4492,1187.20043945312,2702.81400885279,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.04072449366949506,0.016288291924915568,0.498969433400682
Couffo,Klouekanme,2022,11,0.6036262512207031,0.5083369612693787,1920,3937,1920,3937,1050.75524902344,2516.14729517487,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.03604401924476674,0.015163359941030699,0.432432439188714
Couffo,Klouekanme,2022,12,0.6036262512207031,0.5083369612693787,1754,3750,1754,3813.24618102479,935.589599609375,2351.65777083324,29152,165936,17596.912475585938,100163.3256225586,14819.039094924927,84351.40200519562,0.032093496144668464,0.014172077010613973,0.372374374067559
Couffo,Klouekanme,2023,1,0.6036262512207031,0.5083369612693787,1000,2284,1000,2284,825.401977539062,2055.85746707256,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.029292425918768617,0.012691574994583238,0.316870428525807
Couffo,Klouekanme,2023,2,0.6036262512207031,0.5083369612693787,664,1480,664,1480,886.315551757812,2296.84270285031,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.031454168207744056,0.014179266744350192,0.275328558122853
Couffo,Klouekanme,2023,3,0.6036262512207031,0.5083369612693787,439,1089,439,1089,935.221557617188,2527.57534369284,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.03318977775630591,0.015603665401286777,0.250737727935638
Couffo,Klouekanme,2023,4,0.6036262512207031,0.5083369612693787,904,1948,904,1948,1257.60961914062,3925.8910652593,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.04463090422104549,0.02423598993282938,0.270889947669852
Couffo,Klouekanme,2023,5,0.6036262512207031,0.5083369612693787,1639,3466,1639,3466,1823.0126953125,5510.37104689982,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.06469631255988714,0.03401757588248256,0.371603814904403
Couffo,Klouekanme,2023,6,0.6036262512207031,0.5083369612693787,1780,4092,1780,4092,1753.40576171875,4554.96547020548,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.062226054429652566,0.028119500884060847,0.451316511203525
Couffo,Klouekanme,2023,7,0.6036262512207031,0.5083369612693787,1698,3797,1698,3797,1720.92810058594,4072.09829533763,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.061073465135422673,0.025138581700502698,0.473292303532294
Couffo,Klouekanme,2023,8,0.6036262512207031,0.5083369612693787,1238,2901,1238,2901,1471.82006835938,3356.95253004967,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.05223295011567109,0.020723720136614707,0.447117631825201
Couffo,Klouekanme,2023,9,0.6036262512207031,0.5083369612693787,1080,2461,1080,2461,1471.10766601562,3702.06707339714,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.05220766789749521,0.022854240943026804,0.422711172423568
Couffo,Klouekanme,2023,10,0.6036262512207031,0.5083369612693787,881,2077,881,2077,1073.35791015625,2471.48625245759,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.038092054445178866,0.015257406519437421,0.378276505007049
Couffo,Klouekanme,2023,11,0.6036262512207031,0.5083369612693787,710,1761,710,1761,908.490112304688,2037.49251189079,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.032241114071427636,0.012578201275979344,0.308311073786054
Couffo,Klouekanme,2023,12,0.6036262512207031,0.5083369612693787,656,1600,656,1600,822.192199707031,2348.04923343989,28178,161986,17008.980506896973,97779.00193023682,14323.918894648552,82343.47100818157,0.0291785151432689,0.014495383758101874,0.259315068929654
Couffo,Klouekanme,2024,1,0.6036262512207031,0.5083369612693787,434,1080,434,1080,1042.0673828125,3158.28606796251,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.034416651787188716,0.019040042368772516,0.261932068924928
Couffo,Klouekanme,2024,2,0.6036262512207031,0.5083369612693787,256,722,256,722,1406.9462890625,4187.14846777335,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.0464676097847447,0.02524264189981281,0.30569129409694
Couffo,Klouekanme,2024,3,0.6036262512207031,0.5083369612693787,154,481,154,481,1463.59191894531,3912.35580760348,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.048338460893893584,0.023586026957507295,0.343748082469325
Couffo,Klouekanme,2024,4,0.6036262512207031,0.5083369612693787,132,400,132,400,790.441650390625,1718.60285551452,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.026106138132988472,0.010360768619417636,0.295293370431155
Couffo,Klouekanme,2024,5,0.6036262512207031,0.5083369612693787,235,692,235,692,516.517028808594,1256.69277383363,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.01705915281090541,0.007576097650254588,0.216757629206447
Couffo,Klouekanme,2024,6,0.6036262512207031,0.5083369612693787,550,1486,550,1486,869.002197265625,2962.87633843841,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.028700779353511625,0.01786199533650685,0.209828716736254
Couffo,Klouekanme,2024,7,0.6036262512207031,0.5083369612693787,913,2288,913,2288,1362.109375,4324.94118321848,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.04498676844573618,0.026073339019619956,0.273684777994612
Couffo,Klouekanme,2024,8,0.6036262512207031,0.5083369612693787,1073,2482,1073,2592.9166488646597,1654.80090332031,4863.13988656005,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.05465357366141456,0.02931792354867522,0.353280213259447
Couffo,Klouekanme,2024,9,0.6036262512207031,0.5083369612693787,918,2040,918,2040,1456.8662109375,3747.40881577144,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.048116329048731754,0.022591627575848466,0.386779495030521
Couffo,Klouekanme,2024,10,0.6036262512207031,0.5083369612693787,830,2075,928.388395863202,2173.3883958632023,1244.50512695312,2819.20210887734,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.04110261995353458,0.01699584092260086,0.356659947229333
Couffo,Klouekanme,2024,11,0.6036262512207031,0.5083369612693787,868,2005,868,2005,1195.86938476562,2881.4002603806,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.039496313652342296,0.017370808678655137,0.31408501178607
Couffo,Klouekanme,2024,12,0.6036262512207031,0.5083369612693787,718,1665,718,1665,737.924011230469,1995.88892919689,30278,165876,18276.59563446045,100127.10804748535,15391.426513314247,84320.90178751945,0.024371623331477278,0.012032415353618908,0.262045078662752
Couffo,Aplahoue,2021,1,0.5513163208961487,0.422185480594635,1133,2768,1133,2768,1646.40795898438,4599.28694128515,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.04312226189063332,0.021412448806001766,0.382509102988257
Couffo,Aplahoue,2021,2,0.5513163208961487,0.422185480594635,477,1366,477,1366,1124.88049316406,2502.86578632028,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.029462558752332633,0.01165234659242664,0.33085557503642
Couffo,Aplahoue,2021,3,0.5513163208961487,0.422185480594635,402,1115,402,1115,912.603881835938,2485.99608776688,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.02390266846086794,0.011573807992583068,0.258990438105599
Couffo,Aplahoue,2021,4,0.5513163208961487,0.422185480594635,722,1597,722,1597,1647.26110839844,5985.54560854485,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.04314460734411839,0.02786631722593566,0.299913187809705
Couffo,Aplahoue,2021,5,0.5513163208961487,0.422185480594635,476,981,476,981,1518.82348632812,5075.3010682084,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.039780604670720796,0.023628581057326285,0.363548459679629
Couffo,Aplahoue,2021,6,0.5513163208961487,0.422185480594635,1040,1891,1040,1891,1386.29345703125,4352.92470550827,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.03630941479914222,0.02026548432462706,0.380007717087122
Couffo,Aplahoue,2021,7,0.5513163208961487,0.422185480594635,1279,2385,1279,2385,2151.41357421875,6579.60896721827,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.056349229288076216,0.030632039699333178,0.463766909433333
Couffo,Aplahoue,2021,8,0.5513163208961487,0.422185480594635,1170,2221,1170,2221,2076.30517578125,5508.70284911578,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.054382010890027505,0.025646327191581646,0.538096433280634
Couffo,Aplahoue,2021,9,0.5513163208961487,0.422185480594635,1277,2193,1277,2193,1601.345703125,3762.84489362338,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.041942003748690414,0.017518307659039455,0.509856699159048
Couffo,Aplahoue,2021,10,0.5513163208961487,0.422185480594635,1283,2440,1283,2440,1142.20617675781,2401.06182320787,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.02991634826500288,0.011178387873124933,0.413313203100827
Couffo,Aplahoue,2021,11,0.5513163208961487,0.422185480594635,855,1770,855,1770,1240.56274414062,3667.47771568833,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.03249247627398166,0.01707431604873638,0.35057339756614597
Couffo,Aplahoue,2021,12,0.5513163208961487,0.422185480594635,888,1832,1009.2541172682,1953.2541172682,935.777648925781,2798.80445798508,38180,214795,21049.257131814957,118419.98914688826,16119.041649103165,90683.33030432463,0.024509629358978026,0.013030119220582788,0.315721044911442
Couffo,Aplahoue,2022,1,0.5513163208961487,0.422185480594635,628,1367,628,1367,875.187622070312,2959.0590504618,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.022562197011351173,0.013401717643182652,0.283135320963838
Couffo,Aplahoue,2022,2,0.5513163208961487,0.422185480594635,523,1060,523,1060,1011.98156738281,3668.2402006779,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.026088723057045887,0.016613632434670306,0.283878446025163
Couffo,Aplahoue,2022,3,0.5513163208961487,0.422185480594635,381,784,381,784,1314.29833984375,4778.39327214695,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.033882401130284866,0.021641567920519526,0.320029726670379
Couffo,Aplahoue,2022,4,0.5513163208961487,0.422185480594635,702,1322,702,1322,1541.71862792969,5407.29875521961,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.039745259807416604,0.024489910439089345,0.378268055736896
Couffo,Aplahoue,2022,5,0.5513163208961487,0.422185480594635,1934,3619,1934,3619,1146.46203613281,3587.46752636596,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.02955560804673395,0.01624780919290552,0.387290135421067
Couffo,Aplahoue,2022,6,0.5513163208961487,0.422185480594635,1386,2716,1386,2716,1318.22106933594,4483.62060912574,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.03398352846960402,0.020306528662643694,0.389303352900589
Couffo,Aplahoue,2022,7,0.5513163208961487,0.422185480594635,1439,2889,1439,2889,1793.06530761719,6098.30749319046,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.04622493703576153,0.02761952152062963,0.462876642955393
Couffo,Aplahoue,2022,8,0.5513163208961487,0.422185480594635,1607,2869,1607,2869,1357.109375,4440.35604260942,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.0349860627739108,0.020110581405587122,0.499008524132979
Couffo,Aplahoue,2022,9,0.5513163208961487,0.422185480594635,1212,2334,1212,2334,1130.41284179688,3512.62981832081,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.0291418623819768,0.015908865692562897,0.480088097902512
Couffo,Aplahoue,2022,10,0.5513163208961487,0.422185480594635,1425,2654,1425,2654,1343.85510253906,3365.39037792026,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.034644369748364524,0.01524201134037265,0.445650715678158
Couffo,Aplahoue,2022,11,0.5513163208961487,0.422185480594635,1406,2595,1406,2680.4912609662797,1115.90075683594,2764.05170669697,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.028767743151222994,0.012518520209499994,0.376428106229737
Couffo,Aplahoue,2022,12,0.5513163208961487,0.422185480594635,1520,2736,1520,2813.58054627661,872.417419433594,2378.5677314703,38790,220797,21385.560087561607,121728.98970490694,16376.574792265892,93217.28755885363,0.022490781630151946,0.010772645151294174,0.306522242804251
Couffo,Aplahoue,2023,1,0.5513163208961487,0.422185480594635,731,1498,731,1498,740.365356445312,2131.88427012117,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.019749395978588137,0.009891357445001485,0.252393346419113
Couffo,Aplahoue,2023,2,0.5513163208961487,0.422185480594635,459,989,485.354141566384,1015.354141566384,809.900939941406,2496.70908418607,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.021604271765402423,0.011584044375196353,0.21979824091078
Couffo,Aplahoue,2023,3,0.5513163208961487,0.422185480594635,348,828,348,828,819.200927734375,2578.71887377722,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.021852350825180725,0.011964547273127731,0.199806680438567
Couffo,Aplahoue,2023,4,0.5513163208961487,0.422185480594635,706,1405,770.106342816172,1469.106342816172,1117.54528808594,4139.18914873605,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.029810747121370572,0.019204700731851945,0.213971237182053
Couffo,Aplahoue,2023,5,0.5513163208961487,0.422185480594635,1178,2311,1178,2311,1678.38537597656,6178.39732840925,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.044771270165828,0.028666066572677815,0.294263906476555
Couffo,Aplahoue,2023,6,0.5513163208961487,0.422185480594635,1292,2637,1292,2637,1823.17456054688,5801.1412574121,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.04863355101757576,0.02691570202483227,0.380356798416544
Couffo,Aplahoue,2023,7,0.5513163208961487,0.422185480594635,1561,3056,1561,3056,1954.216796875,5500.61374230535,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.052129129238022834,0.025521336901152273,0.43782602131654
Couffo,Aplahoue,2023,8,0.5513163208961487,0.422185480594635,1612,3100,1612,3100,1538.79553222656,3991.80223774818,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.04104768278453265,0.01852086594788744,0.426596511300718
Couffo,Aplahoue,2023,9,0.5513163208961487,0.422185480594635,1505,2854,1505,2854,1401.35314941406,4009.13388681287,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.03738137935910318,0.018601280039033406,0.392678460279155
Couffo,Aplahoue,2023,10,0.5513163208961487,0.422185480594635,1289,2618,1289,2618,949.299682617188,2268.57839163709,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.02532276148680079,0.010525580622823227,0.335578718148768
Couffo,Aplahoue,2023,11,0.5513163208961487,0.422185480594635,1165,2449,1165,2449,807.078796386719,1929.15878615866,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.021528990513943635,0.008950766882376745,0.259453698119852
Couffo,Aplahoue,2023,12,0.5513163208961487,0.422185480594635,1199,2525,1199,2525,771.731506347656,2572.60938459411,37488,215530,20667.74623775482,118825.20664274693,15826.889296531677,90993.63663256168,0.02058609438614106,0.011936200921422122,0.215768987847254
Couffo,Aplahoue,2024,1,0.5513163208961487,0.422185480594635,984,2038,984,2038,1046.5126953125,3828.41120211991,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.02597579168269708,0.017345732004240413,0.226006252365515
Couffo,Aplahoue,2024,2,0.5513163208961487,0.422185480594635,482,988,507.234729650883,1058.532098459177,1721.45581054688,5988.09748318136,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.042728748276084194,0.027130819725168363,0.301021302854787
Couffo,Aplahoue,2024,3,0.5513163208961487,0.422185480594635,222,602,222,602,1774.46911621094,5089.88343123916,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.044044606736768764,0.023061199351368116,0.359479371345646
Couffo,Aplahoue,2024,4,0.5513163208961487,0.422185480594635,186,524,204.914392026855,579.318129398031,947.578735351562,2017.46375919408,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.02352012349462773,0.009140707162247998,0.305269840809675
Couffo,Aplahoue,2024,5,0.5513163208961487,0.422185480594635,676,1577,676,1577,556.645202636719,1317.40062094578,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.013816650184588934,0.005968867215854961,0.214774469684788
Couffo,Aplahoue,2024,6,0.5513163208961487,0.422185480594635,1406,3053,1406,3053,756.436340332031,2833.66292100386,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.01877572330053691,0.012838735188860868,0.188040094252374
Couffo,Aplahoue,2024,7,0.5513163208961487,0.422185480594635,1832,3852,1832,3852,1226.673828125,4778.48150003429,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.03044762281882943,0.02165030220393223,0.232342714840686
Couffo,Aplahoue,2024,8,0.5513163208961487,0.422185480594635,1797,3664,1797,3664,1783.34948730469,6312.4449014621,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.04426502897400442,0.028600370172270195,0.326809940604258
Couffo,Aplahoue,2024,9,0.5513163208961487,0.422185480594635,1515,2974,1515,2974,1632.47607421875,4828.23945292268,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.0405201567270341,0.02187574510186433,0.38005302493467
Couffo,Aplahoue,2024,10,0.5513163208961487,0.422185480594635,1312,2990,1338.44384843042,3066.27229307348,1338.63269042969,3481.90339180842,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.03322658584267499,0.015775777446665428,0.357147217164004
Couffo,Aplahoue,2024,11,0.5513163208961487,0.422185480594635,1113,2618,1157.56398958764,2670.90519384531,1237.46862792969,3170.65762333382,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.030715563640034006,0.014365587839962576,0.310734163582189
Couffo,Aplahoue,2024,12,0.5513163208961487,0.422185480594635,1231,2510,1231,2510,819.8798828125,2502.3700910888,40288,220712,22211.431936264038,121682.12781763077,17009.008642196655,93181.40179300308,0.02035047365996078,0.011337716531447316,0.257299029976637
Plateau,Ketou,2021,1,0.20892994105815887,0.14997446537017822,318,618,318,864.578989981797,468.495056152344,1599.89668680317,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.013343635891550668,0.00809979945020666,0.300788772652214
Plateau,Ketou,2021,2,0.20892994105815887,0.14997446537017822,134,443,134,443,364.838562011719,1031.35302296279,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.010391300541490145,0.005221432557032801,0.272985116564484
Plateau,Ketou,2021,3,0.20892994105815887,0.14997446537017822,178,425,178,551.5819300368801,446.945129394531,2018.96136481342,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.012729852731259783,0.010221398848809607,0.287890857945374
Plateau,Ketou,2021,4,0.20892994105815887,0.14997446537017822,339,1030,339,1030,546.56298828125,2565.15191108984,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.015567160019403304,0.012986598578848235,0.376971254203319
Plateau,Ketou,2021,5,0.20892994105815887,0.14997446537017822,293,814,293,814,396.047973632812,1368.10849460145,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.011280204318792708,0.0069263250082342315,0.393892050011407
Plateau,Ketou,2021,6,0.20892994105815887,0.14997446537017822,586,1513,586,1513,410.987274169922,1425.76303696848,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.011705704191681059,0.007218212749748029,0.362666732432138
Plateau,Ketou,2021,7,0.20892994105815887,0.14997446537017822,653,1630,653,1630,523.757751464844,1922.38766844564,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.014917623225999543,0.009732475045668808,0.372560037791832
Plateau,Ketou,2021,8,0.20892994105815887,0.14997446537017822,806,2027,806,2044.33313368288,738.422729492188,2745.41084516425,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.021031692665684647,0.013899195765375426,0.463624333624596
Plateau,Ketou,2021,9,0.20892994105815887,0.14997446537017822,630,1544,634.15293755533,1559.312718319834,654.711181640625,1757.08661306226,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.01864742756025705,0.008895605134907125,0.489489031659328
Plateau,Ketou,2021,10,0.20892994105815887,0.14997446537017822,871,1953,871,1996.48893005853,593.740966796875,1308.48330447077,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.016910879145453573,0.0066244604652155445,0.429614626627711
Plateau,Ketou,2021,11,0.20892994105815887,0.14997446537017822,822,1952,822,1952,795.889465332031,2782.17303967002,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.022668455292851924,0.014085311784804908,0.488464200988936
Plateau,Ketou,2021,12,0.20892994105815887,0.14997446537017822,560,1460,560,1460,626.295959472656,1651.19531384437,35110,197523,7335.530230551958,41268.468747630715,5265.603479146957,29623.406323313713,0.017838107646615097,0.008359509089292741,0.510487359012623
Plateau,Ketou,2022,1,0.20892994105815887,0.14997446537017822,389,1025,389,1025,537.595642089844,953.545883899329,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.015070943962598301,0.004696275586448827,0.423135970760232
Plateau,Ketou,2022,2,0.20892994105815887,0.14997446537017822,385,798,385,798,457.903442382812,603.076344317822,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.012836854654560062,0.00297019027653168,0.308973674496674
Plateau,Ketou,2022,3,0.20892994105815887,0.14997446537017822,207,555,207,555,381.419006347656,1114.34260285514,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.010692691720099129,0.0054882099006375,0.241284471732596
Plateau,Ketou,2022,4,0.20892994105815887,0.14997446537017822,222,674,222,674,502.363647460938,2651.14576887815,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.014083251029153598,0.013057065591417337,0.303106551271755
Plateau,Ketou,2022,5,0.20892994105815887,0.14997446537017822,712,1714,712,1714,572.2763671875,2824.21639812137,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.016043182618583722,0.013909449713220204,0.437821039128558
Plateau,Ketou,2022,6,0.20892994105815887,0.14997446537017822,987,2331,987,2331,579.205261230469,2516.0074005601,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.016237427076069327,0.012391500325350295,0.543951036228323
Plateau,Ketou,2022,7,0.20892994105815887,0.14997446537017822,1191,2680,1191,2680,411.385620117188,1490.61475599755,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.011532775086686329,0.007341374762969174,0.543558191663134
Plateau,Ketou,2022,8,0.20892994105815887,0.14997446537017822,1372,3014,1420.59518528898,3062.5951852889802,327.765747070312,1337.87173327628,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.009188577473867062,0.006589105427304956,0.491130573064088
Plateau,Ketou,2022,9,0.20892994105815887,0.14997446537017822,987,2196,987,2196,220.000152587891,1140.41999642118,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.006167479257320821,0.005616642762474845,0.444493139875842
Plateau,Ketou,2022,10,0.20892994105815887,0.14997446537017822,1049,2245,1049,2245,240.310119628906,1327.70886449812,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.006736848409882145,0.00653905263662436,0.422417035863415
Plateau,Ketou,2022,11,0.20892994105815887,0.14997446537017822,974,2259,974,2259,539.210021972656,1838.34806096445,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.015116201451393458,0.009053983939187512,0.444342069047335
Plateau,Ketou,2022,12,0.20892994105815887,0.14997446537017822,437,1171,437,1171,856.733703613281,2570.76971606881,35671,203043,7452.739927485585,42421.76202227175,5349.739154219627,30451.265372157097,0.0240176530967251,0.012661208296118606,0.521152243202519
Plateau,Ketou,2023,1,0.20892994105815887,0.14997446537017822,309,855,309,855,602.688720703125,993.53460928597,34475,198202,7202.859717980027,41410.332177609205,5170.369693636894,29725.238985300064,0.01748190632931472,0.00501273755706789,0.472191011863005
Plateau,Ketou,2023,2,0.20892994105815887,0.14997446537017822,184,586,184,586,457.677459716797,746.397714636553,34475,198202,7202.859717980027,41410.332177609205,5170.369693636894,29725.238985300064,0.013275633349290702,0.003765843506304442,0.347836483314737
Plateau,Ketou,2023,3,0.20892994105815887,0.14997446537017822,156,520,156,520,423.009399414062,1121.39942289669,34475,198202,7202.859717980027,41410.332177609205,5170.369693636894,29725.238985300064,0.012270033340509412,0.005657861287457695,0.278158246034797
Plateau,Ketou,2023,4,0.20892994105815887,0.14997446537017822,446,946,446,1130.627820805651,382.709320068359,1320.13351917662,34475,198202,7202.859717980027,41410.332177609205,5170.369693636894,29725.238985300064,0.011101068022287426,0.006660545903556069,0.253659528619094
Plateau,Ketou,2023,5,0.20892994105815887,0.14997446537017822,576,1501,576,1510.888983102223,399.524841308594,1800.5975462742,34475,198202,7202.859717980027,41410.332177609205,5170.369693636894,29725.238985300064,0.011588827884223175,0.009084658814109848,0.26947956998565
